release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1.153640926896824,-1.974267365534767,1.6070408595987467,-0.6440517318536939,2.8133650296072914,-2.2954056676254586,5.7371650145805395,-0.30216432704275614,-0.7092150834733428,-0.5153224683184691,0.7033900362456307,3.0391412208132285
1.4732591659220837,-3.348772834683942,0.6583885608194605,-0.2693003374021706,-0.880215786242209,-0.5230875154606514,-0.17881740813919703,-0.3750560174361588,-0.27905263034511246,2.469022855135186,0.5747746059044063,-2.9599084887994764
0.8340226878715642,-0.366626484590881,1.1854176156968417,0.8038513830726453,0.0316489885343717,-1.3250109379230548,-0.17473918575877914,-0.30216432704275614,-0.8830673308188414,-0.9515043001476754,0.575285322371678,0.03961636600687601
1.153640926896824,-1.1892066856485113,-0.18485792698434939,1.297841857576926,2.558734718420996,-1.0082848803118531,-0.1786179298705896,-0.4123117703038979,-0.0032449762619508955,-0.19114782293429355,-0.22985918828195817,0.03961636600687601
0.8340226878715642,-1.7713139879081579,0.39487403338076993,-0.33743695457517386,-0.71782890854227,0.48774032797935296,9.904044403268385,1.6254159300272244,-0.4431561535403958,-0.926733480068486,-0.48402575016077853,0.03961636600687601
1.4732591659220837,-0.9455063011583663,0.4475769388685081,0.5227878372340028,-0.6649811081073785,-1.5878261772174553,-0.18061614801573403,-0.14828186954557276,-2.0638815435136144,0.7135256060448006,-0.6973349946578726,0.03961636600687601
0.8340226878715642,-0.4954737649576311,0.6056856553317225,0.6505439944333857,0.8964311774689581,-1.1700173352622532,-0.130931541547388,3.585392493938717,-1.9850793566327114,0.7350654495919219,-0.8786819002448866,0.03961636600687601
0.8340226878715642,-2.026386216516777,0.5002798443562462,0.5653732229671304,1.6459090745455995,-3.104067942377462,-0.18015834538928008,-0.4941124450787164,-2.542787617392919,-0.9202715270043493,0.14794331838218852,0.03961636600687601
1.153640926896824,-0.8720305721977577,0.9746059937458893,0.8890221545389005,-0.24700305012232848,-0.6174314475150511,4.994662570319673,-0.4989718911049432,-1.1653741343354795,-0.9331954331326222,-0.06298258260097168,0.03961636600687601
1.153640926896824,-2.5017091288834323,0.6583885608194605,-1.5894472951291259,3.1064301047462344,-3.137762203825462,2.866894371840774,-0.40988204729078453,-2.4717031704642696,-1.0204317994984635,-1.6791874029874734,0.03961636600687601
1.153640926896824,-0.8976991693432277,0.8164972772826748,-0.05637340873653235,2.9142562849829927,-1.1093676646558537,9.416430857783636,0.1027895084761474,-0.9854289343960968,-0.4765507499336508,-1.128762730385534,0.03961636600687601
1.4732591659220837,-3.1575695221553577,0.9219030882581511,-0.6951541947334462,1.6507134200396807,-0.1052786735054493,-0.14733308807732953,1.5768214697649563,0.3363355816371999,-0.9547352766797436,2.61755535557949,0.03961636600687601
1.153640926896824,-1.985134915013841,1.5016350486232706,-1.1806275920911014,2.1551696969181897,-2.207800587860658,0.2703522421344919,-0.3426597105946465,-0.39888069802483667,2.232084576116852,-2.2532327122007225,3.0391412208132285
1.4732591659220837,-1.2504028401397251,0.2894682224052937,-1.350969135023612,0.14695328039231667,-1.3317497902126547,-0.1781413984511386,0.5401396508365631,-0.7506471611117561,0.131949830272526,-0.847783553974957,0.03961636600687601
0.19478620982104466,0.09702200687365951,0.07865660045434121,-0.6696029632935705,2.9094519394889122,-2.012373871462257,-0.18065338395920744,-0.18067817638708508,-0.737648862244803,-1.108745158041661,0.9983713558005711,0.03961636600687601
1.153640926896824,-2.003087804176488,-0.18485792698434939,-0.4396418803346812,0.9781050508683355,-1.6484758478238555,-0.17807490569493614,-0.4924926297366408,-1.4204657495994344,0.002710768989798116,-0.4893031536559179,0.03961636600687601
1.153640926896824,-0.538616171358318,-0.13215502149661126,-1.7597888380616364,1.0693876152558752,-0.43548243569585093,-0.18064230183317367,0.15948304544879371,-1.0955082779256065,1.4351103648733643,1.8297326451074813,0.03961636600687601
1.4732591659220837,-1.856615426162701,0.6056856553317225,-1.0017689720119651,1.4153004908297102,-0.7724250501758526,-0.18069028743889978,0.6940221083337466,-0.09179588729306876,-0.5540941867032875,2.697695281235523,0.03961636600687601
1.4732591659220837,-0.9066503991925812,1.6597437650864848,0.05434859416959954,1.6459090745455995,0.39339639592495323,0.5008604636363726,-0.3102634037531342,-0.18562735723888701,-0.5584021554127118,1.4266922330189975,0.03961636600687601
0.5144044488463044,-0.6883160350642662,0.869200182770413,-0.7377395804665738,2.534712990950591,-2.881685816820661,-0.16528613225199526,-0.3750560174361588,-3.2073256469658986,-0.8588829728950539,-1.55150828616958,0.03961636600687601
0.8340226878715642,-0.5349600352226666,0.869200182770413,-0.24374910596229402,-0.45358990636781293,-0.6174314475150511,-0.1420136675811323,-0.6066896113529715,-0.8302617416718443,-0.4162391880017111,-1.0852667112562389,0.03961636600687601
0.5144044488463044,-0.42620889623601416,0.34217112789303183,-0.8654957376659568,3.308212615497638,-2.75364762331826,0.6294131256278062,-0.33456063388426843,-1.4074674507324814,-0.8416510980573566,-0.34608974429184697,0.03961636600687601
1.153640926896824,-1.4156854082031394,-0.026749210521135033,-0.6696029632935705,2.9094519394889122,-2.1201955080958577,-0.18001871060125488,-0.010597565469145677,-0.905408156996417,0.6596759971769977,1.6866894745658352,0.03961636600687601
0.8340226878715642,-0.7561688787955626,0.9746059937458893,1.2637735489904238,1.4297135273119528,-1.513698802031855,-0.17117074117591347,3.844562948670816,0.06458989594996106,-0.08344860519868699,-0.9136659782529901,0.03961636600687601
0.8340226878715642,-0.15134310303093718,1.4489321431355324,-0.17561248878928976,0.22862715379169407,0.14405886120975198,-0.18069028743889978,-0.5524257973934384,-1.7645144727341007,-0.6434845374238409,1.9357488717719395,0.03961636600687601
1.153640926896824,0.1311627539610528,-0.026749210521135033,0.735714765899641,0.03645333402845274,-1.5608707680590552,-0.18062678685672645,-0.3750560174361588,-3.053783241600014,0.131949830272526,0.1484540348494601,0.03961636600687601
0.8340226878715642,-1.790098963225815,0.9746059937458893,0.1565535199291059,-0.17493786771111303,-4.377711025111867,-0.16750255745874412,-0.14828186954557276,-5.852885663230455,-0.9342724253099782,-1.0416004533045193,0.03961636600687601
1.153640926896824,-2.8036555442243,-0.29026373795982563,0.8975392316855261,0.761909503634689,-0.7252530841486516,-0.18069028743889978,0.9936879466177352,-0.2697101030344904,-0.964428206275948,1.1077923589135057,-2.9599084887994764
1.153640926896824,-0.7324670307437534,0.5002798443562462,0.9486416945652792,-0.07885095782949222,-2.6188705775262595,-0.16783502123975644,-0.7743404992577977,-2.191021154306001,-0.7662616456424322,0.021328194204443762,0.03961636600687601
1.153640926896824,-0.9931873593136549,0.02595369496660309,0.27579259998186334,-1.1742417304799684,-0.20636145784944981,-0.18041766713846968,-0.5864419195770264,0.21488272659910673,-1.0688964474794864,-0.4856430189738044,0.03961636600687601
